#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
319579:6919,558:558,07/13/18 08:04:09,STABLE BEAMS,6500,14063.988,13767.438,39.3,HFET
319579:6919,559:559,07/13/18 08:04:32,STABLE BEAMS,6500,14041.579,13532.200,39.3,HFET
319579:6919,560:560,07/13/18 08:04:55,STABLE BEAMS,6500,14031.486,13737.301,39.3,HFET
319579:6919,561:561,07/13/18 08:05:19,STABLE BEAMS,6500,14025.103,13728.456,39.2,HFET
319579:6919,562:562,07/13/18 08:05:42,STABLE BEAMS,6500,14019.918,13726.276,39.2,HFET
319579:6919,563:563,07/13/18 08:06:05,STABLE BEAMS,6500,14009.068,13715.605,39.2,HFET
319579:6919,564:564,07/13/18 08:06:29,STABLE BEAMS,6500,14000.871,13707.962,39.2,HFET
319579:6919,565:565,07/13/18 08:06:52,STABLE BEAMS,6500,13993.230,13698.749,39.1,HFET
319579:6919,566:566,07/13/18 08:07:15,STABLE BEAMS,6500,13979.915,13687.340,39.1,HFET
319579:6919,567:567,07/13/18 08:07:39,STABLE BEAMS,6500,13961.661,13670.119,39.1,HFET
319579:6919,568:568,07/13/18 08:08:02,STABLE BEAMS,6500,13944.102,13653.174,39.0,HFET
319579:6919,569:569,07/13/18 08:08:25,STABLE BEAMS,6500,13932.625,13642.499,39.0,HFET
319579:6919,570:570,07/13/18 08:08:49,STABLE BEAMS,6500,13929.220,13443.560,39.0,HFET
319579:6919,571:571,07/13/18 08:09:12,STABLE BEAMS,6500,13941.975,13649.879,39.0,HFET
319579:6919,572:572,07/13/18 08:09:35,STABLE BEAMS,6500,13955.869,13663.673,39.0,HFET
319579:6919,573:573,07/13/18 08:09:58,STABLE BEAMS,6500,13935.685,13644.662,39.0,HFET
319579:6919,574:574,07/13/18 08:10:22,STABLE BEAMS,6500,13902.793,13613.419,38.9,HFET
319579:6919,575:575,07/13/18 08:10:45,STABLE BEAMS,6500,13867.487,13580.024,38.8,HFET
319579:6919,576:576,07/13/18 08:11:08,STABLE BEAMS,6500,13869.025,13578.538,38.8,HFET
319579:6919,577:577,07/13/18 08:11:32,STABLE BEAMS,6500,13855.491,13568.610,38.8,HFET
319579:6919,578:578,07/13/18 08:11:55,STABLE BEAMS,6500,13841.812,13554.698,38.7,HFET
319579:6919,579:579,07/13/18 08:12:18,STABLE BEAMS,6500,13834.221,13548.384,38.7,HFET
319579:6919,580:580,07/13/18 08:12:42,STABLE BEAMS,6500,13837.590,13550.400,38.7,HFET
319579:6919,581:581,07/13/18 08:13:05,STABLE BEAMS,6500,13828.079,13542.699,38.7,HFET
319579:6919,582:582,07/13/18 08:13:28,STABLE BEAMS,6500,13820.648,13341.284,38.7,HFET
319579:6919,583:583,07/13/18 08:13:52,STABLE BEAMS,6500,13824.016,13537.015,38.7,HFET
319579:6919,584:584,07/13/18 08:14:15,STABLE BEAMS,6500,13815.073,13528.950,38.6,HFET
319579:6919,585:585,07/13/18 08:14:38,STABLE BEAMS,6500,13807.584,13521.701,38.6,HFET
319579:6919,586:586,07/13/18 08:15:02,STABLE BEAMS,6500,13791.479,13500.656,38.6,HFET
319579:6919,587:587,07/13/18 08:15:25,STABLE BEAMS,6500,13785.865,13500.220,38.6,HFET
319579:6919,588:588,07/13/18 08:15:48,STABLE BEAMS,6500,13786.234,13501.021,38.6,HFET
319579:6919,589:589,07/13/18 08:16:11,STABLE BEAMS,6500,13797.910,13512.546,38.6,HFET
319579:6919,590:590,07/13/18 08:16:35,STABLE BEAMS,6500,13814.332,13527.227,38.6,HFET
319579:6919,591:591,07/13/18 08:16:58,STABLE BEAMS,6500,13831.959,13544.504,38.7,HFET
319579:6919,592:592,07/13/18 08:17:21,STABLE BEAMS,6500,13790.310,13504.623,38.6,HFET
319579:6919,593:593,07/13/18 08:17:45,STABLE BEAMS,6500,13777.439,13295.207,38.5,HFET
319579:6919,594:594,07/13/18 08:18:08,STABLE BEAMS,6500,13796.223,13509.726,38.6,HFET
319579:6919,595:595,07/13/18 08:18:31,STABLE BEAMS,6500,13809.398,13523.092,38.6,HFET
319579:6919,596:596,07/13/18 08:18:55,STABLE BEAMS,6500,13814.580,13527.924,38.6,HFET
319579:6919,597:597,07/13/18 08:19:18,STABLE BEAMS,6500,13825.978,13538.739,38.7,HFET
319579:6919,598:598,07/13/18 08:19:41,STABLE BEAMS,6500,13832.808,13544.929,38.7,HFET
319579:6919,599:599,07/13/18 08:20:05,STABLE BEAMS,6500,13840.450,13553.396,38.7,HFET
319579:6919,600:600,07/13/18 08:20:28,STABLE BEAMS,6500,13842.705,13555.168,38.7,HFET
319579:6919,601:601,07/13/18 08:20:51,STABLE BEAMS,6500,13849.502,13561.795,38.7,HFET
319579:6919,602:602,07/13/18 08:21:14,STABLE BEAMS,6500,13847.040,13559.747,38.7,HFET
319579:6919,603:603,07/13/18 08:21:38,STABLE BEAMS,6500,13847.074,13560.598,38.7,HFET
319579:6919,604:604,07/13/18 08:22:01,STABLE BEAMS,6500,13842.620,13556.530,38.7,HFET
319579:6919,605:605,07/13/18 08:22:24,STABLE BEAMS,6500,13839.561,13359.073,38.7,HFET
319579:6919,606:606,07/13/18 08:22:48,STABLE BEAMS,6500,13840.577,13554.548,38.7,HFET
319579:6919,607:607,07/13/18 08:23:11,STABLE BEAMS,6500,13853.097,13566.028,38.8,HFET
319579:6919,608:608,07/13/18 08:23:34,STABLE BEAMS,6500,13860.300,13571.253,38.8,HFET
319579:6919,609:609,07/13/18 08:23:58,STABLE BEAMS,6500,13866.613,13576.538,38.8,HFET
319579:6919,610:610,07/13/18 08:24:21,STABLE BEAMS,6500,13858.540,13551.423,38.8,HFET
319579:6919,611:611,07/13/18 08:24:44,STABLE BEAMS,6500,13030.369,12771.384,36.5,HFET
319579:6919,612:612,07/13/18 08:25:08,STABLE BEAMS,6500,13877.970,13589.590,38.8,HFET
319579:6919,613:613,07/13/18 08:25:31,STABLE BEAMS,6500,13178.290,12917.374,36.9,HFET
319579:6919,614:614,07/13/18 08:25:54,STABLE BEAMS,6500,12218.474,11989.856,34.2,HFET
319579:6919,615:615,07/13/18 08:26:18,STABLE BEAMS,6500,13855.357,13567.973,38.8,HFET
319579:6919,616:616,07/13/18 08:26:41,STABLE BEAMS,6500,12235.705,12007.239,34.2,HFET
319579:6919,617:617,07/13/18 08:27:04,STABLE BEAMS,6500,14075.389,13778.636,39.4,HFET
319579:6919,618:618,07/13/18 08:27:27,STABLE BEAMS,6500,14400.006,14092.581,40.3,HFET
319579:6919,619:619,07/13/18 08:27:51,STABLE BEAMS,6500,14400.469,14091.893,40.3,HFET
319579:6919,620:620,07/13/18 08:28:14,STABLE BEAMS,6500,14337.973,14031.622,40.1,HFET
319579:6919,621:621,07/13/18 08:28:37,STABLE BEAMS,6500,14390.588,13881.036,40.3,HFET
319579:6919,622:622,07/13/18 08:29:01,STABLE BEAMS,6500,14377.312,14067.587,40.2,HFET
319579:6919,623:623,07/13/18 08:29:24,STABLE BEAMS,6500,14363.824,14054.414,40.2,HFET
319579:6919,624:624,07/13/18 08:29:47,STABLE BEAMS,6500,14355.324,14047.461,40.2,HFET
319579:6919,625:625,07/13/18 08:30:11,STABLE BEAMS,6500,14362.896,13853.782,40.2,HFET
319579:6919,626:626,07/13/18 08:30:34,STABLE BEAMS,6500,14354.135,14046.543,40.2,HFET
319579:6919,627:627,07/13/18 08:30:57,STABLE BEAMS,6500,14311.114,14006.698,40.0,HFET
319579:6919,628:628,07/13/18 08:31:21,STABLE BEAMS,6500,14342.877,14036.204,40.1,HFET
319579:6919,629:629,07/13/18 08:31:44,STABLE BEAMS,6500,14355.311,14046.368,40.2,HFET
319579:6919,630:630,07/13/18 08:32:07,STABLE BEAMS,6500,14322.889,14017.436,40.1,HFET
319579:6919,631:631,07/13/18 08:32:31,STABLE BEAMS,6500,14296.944,13990.613,40.0,HFET
319579:6919,632:632,07/13/18 08:32:54,STABLE BEAMS,6500,14335.893,14029.398,40.1,HFET
319579:6919,633:633,07/13/18 08:33:17,STABLE BEAMS,6500,14308.795,14003.263,40.0,HFET
319579:6919,634:634,07/13/18 08:33:40,STABLE BEAMS,6500,14269.895,13965.690,39.9,HFET
319579:6919,635:635,07/13/18 08:34:04,STABLE BEAMS,6500,14302.330,13997.614,40.0,HFET
319579:6919,636:636,07/13/18 08:34:27,STABLE BEAMS,6500,14290.171,13786.538,40.0,HFET
319579:6919,637:637,07/13/18 08:34:50,STABLE BEAMS,6500,14292.350,13787.435,40.0,HFET
319579:6919,638:638,07/13/18 08:35:14,STABLE BEAMS,6500,14282.387,13778.752,40.0,HFET
319579:6919,639:639,07/13/18 08:35:37,STABLE BEAMS,6500,14280.633,13976.846,39.9,HFET
319579:6919,640:640,07/13/18 08:36:00,STABLE BEAMS,6500,14275.223,13969.449,39.9,HFET
319579:6919,641:641,07/13/18 08:36:24,STABLE BEAMS,6500,14267.004,13963.310,39.9,HFET
319579:6919,642:642,07/13/18 08:36:47,STABLE BEAMS,6500,14265.306,13961.060,39.9,HFET
319579:6919,643:643,07/13/18 08:37:10,STABLE BEAMS,6500,14252.368,13946.553,39.9,HFET
319579:6919,644:644,07/13/18 08:37:34,STABLE BEAMS,6500,14247.884,13943.718,39.9,HFET
319579:6919,645:645,07/13/18 08:37:57,STABLE BEAMS,6500,14243.921,13930.650,39.8,HFET
319579:6919,646:646,07/13/18 08:38:20,STABLE BEAMS,6500,14235.608,13931.367,39.8,HFET
319579:6919,647:647,07/13/18 08:38:44,STABLE BEAMS,6500,14231.997,13929.336,39.8,HFET
319579:6919,648:648,07/13/18 08:39:07,STABLE BEAMS,6500,14227.796,13924.778,39.8,HFET
319579:6919,649:649,07/13/18 08:39:30,STABLE BEAMS,6500,14223.937,13723.949,39.8,HFET
319579:6919,650:650,07/13/18 08:39:53,STABLE BEAMS,6500,14185.667,13884.738,39.7,HFET
319579:6919,651:651,07/13/18 08:40:17,STABLE BEAMS,6500,14192.912,13892.325,39.7,HFET
319579:6919,652:652,07/13/18 08:40:40,STABLE BEAMS,6500,14233.604,13931.046,39.8,HFET
319579:6919,653:653,07/13/18 08:41:03,STABLE BEAMS,6500,14201.286,13893.305,39.7,HFET
319579:6919,654:654,07/13/18 08:41:27,STABLE BEAMS,6500,14191.476,13890.354,39.7,HFET
319579:6919,655:655,07/13/18 08:41:50,STABLE BEAMS,6500,14195.593,13892.221,39.7,HFET
319579:6919,656:656,07/13/18 08:42:13,STABLE BEAMS,6500,14185.279,13884.638,39.7,HFET
319579:6919,657:657,07/13/18 08:42:37,STABLE BEAMS,6500,14184.573,13883.858,39.7,HFET
319579:6919,658:658,07/13/18 08:43:00,STABLE BEAMS,6500,14181.046,13880.754,39.7,HFET
319579:6919,659:659,07/13/18 08:43:23,STABLE BEAMS,6500,14175.677,13876.626,39.7,HFET
319579:6919,660:660,07/13/18 08:43:47,STABLE BEAMS,6500,14171.011,13872.025,39.6,HFET
319579:6919,661:661,07/13/18 08:44:10,STABLE BEAMS,6500,14158.986,13659.141,39.6,HFET
319579:6919,662:662,07/13/18 08:44:33,STABLE BEAMS,6500,14122.081,9075.882,39.5,HFET
319579:6919,663:663,07/13/18 08:44:56,STABLE BEAMS,6500,14159.767,8340.688,39.6,HFET
319579:6919,664:664,07/13/18 08:45:20,STABLE BEAMS,6500,14168.641,13867.432,39.6,HFET
319579:6919,665:665,07/13/18 08:45:43,STABLE BEAMS,6500,14151.068,13853.217,39.6,HFET
319579:6919,666:666,07/13/18 08:46:06,STABLE BEAMS,6500,14137.043,13839.769,39.5,HFET
319579:6919,667:667,07/13/18 08:46:30,STABLE BEAMS,6500,14134.093,13834.369,39.5,HFET
319579:6919,668:668,07/13/18 08:46:53,STABLE BEAMS,6500,14132.127,13834.148,39.5,HFET
319579:6919,669:669,07/13/18 08:47:16,STABLE BEAMS,6500,14126.227,13828.745,39.5,HFET
319579:6919,670:670,07/13/18 08:47:40,STABLE BEAMS,6500,14109.874,13812.626,39.5,HFET
319579:6919,671:671,07/13/18 08:48:03,STABLE BEAMS,6500,14109.074,13811.529,39.5,HFET
319579:6919,672:672,07/13/18 08:48:26,STABLE BEAMS,6500,14104.236,13806.425,39.5,HFET
319579:6919,673:673,07/13/18 08:48:50,STABLE BEAMS,6500,14102.317,13805.163,39.4,HFET
319579:6919,674:674,07/13/18 08:49:13,STABLE BEAMS,6500,14093.688,13598.561,39.4,HFET
319579:6919,675:675,07/13/18 08:49:36,STABLE BEAMS,6500,14090.738,13794.135,39.4,HFET
319579:6919,676:676,07/13/18 08:50:00,STABLE BEAMS,6500,14083.801,13787.243,39.4,HFET
319579:6919,677:677,07/13/18 08:50:23,STABLE BEAMS,6500,14080.218,13785.125,39.4,HFET
319579:6919,678:678,07/13/18 08:50:46,STABLE BEAMS,6500,14074.809,13775.044,39.4,HFET
319579:6919,679:679,07/13/18 08:51:09,STABLE BEAMS,6500,14068.669,13772.512,39.4,HFET
319579:6919,680:680,07/13/18 08:51:33,STABLE BEAMS,6500,14063.073,13766.489,39.3,HFET
319579:6919,681:681,07/13/18 08:51:56,STABLE BEAMS,6500,14051.060,13754.085,39.3,HFET
319579:6919,682:682,07/13/18 08:52:19,STABLE BEAMS,6500,14045.938,13750.614,39.3,HFET
319579:6919,683:683,07/13/18 08:52:43,STABLE BEAMS,6500,14040.106,13745.804,39.3,HFET
319579:6919,684:684,07/13/18 08:53:06,STABLE BEAMS,6500,14033.973,13741.516,39.3,HFET
319579:6919,685:685,07/13/18 08:53:29,STABLE BEAMS,6500,14027.332,13526.939,39.2,HFET
319579:6919,686:686,07/13/18 08:53:53,STABLE BEAMS,6500,13972.263,13680.495,39.1,HFET
319579:6919,687:687,07/13/18 08:54:16,STABLE BEAMS,6500,14026.531,13731.488,39.2,HFET
319579:6919,688:688,07/13/18 08:54:39,STABLE BEAMS,6500,14029.578,13736.139,39.2,HFET
319579:6919,689:689,07/13/18 08:55:03,STABLE BEAMS,6500,13995.372,13700.794,39.1,HFET
319579:6919,690:690,07/13/18 08:55:26,STABLE BEAMS,6500,13993.989,13700.997,39.1,HFET
319579:6919,691:691,07/13/18 08:55:49,STABLE BEAMS,6500,13990.133,13698.035,39.1,HFET
319579:6919,692:692,07/13/18 08:56:12,STABLE BEAMS,6500,13981.310,13689.858,39.1,HFET
319579:6919,693:693,07/13/18 08:56:36,STABLE BEAMS,6500,13959.925,13663.310,39.1,HFET
319579:6919,694:694,07/13/18 08:56:59,STABLE BEAMS,6500,13958.450,13667.549,39.0,HFET
319579:6919,695:695,07/13/18 08:57:22,STABLE BEAMS,6500,13976.997,13685.274,39.1,HFET
319579:6919,696:696,07/13/18 08:57:46,STABLE BEAMS,6500,13994.342,13505.734,39.1,HFET
319579:6919,697:697,07/13/18 08:58:09,STABLE BEAMS,6500,13956.285,13470.108,39.0,HFET
319579:6919,698:698,07/13/18 08:58:32,STABLE BEAMS,6500,13954.961,13658.802,39.0,HFET
319579:6919,699:699,07/13/18 08:58:56,STABLE BEAMS,6500,13948.397,13656.466,39.0,HFET
319579:6919,700:700,07/13/18 08:59:19,STABLE BEAMS,6500,13938.393,13647.314,39.0,HFET
319579:6919,701:701,07/13/18 08:59:42,STABLE BEAMS,6500,13941.382,13651.337,39.0,HFET
319579:6919,702:702,07/13/18 09:00:06,STABLE BEAMS,6500,13933.071,13643.055,39.0,HFET
319579:6919,703:703,07/13/18 09:00:29,STABLE BEAMS,6500,13928.114,13618.405,39.0,HFET
319579:6919,704:704,07/13/18 09:00:52,STABLE BEAMS,6500,13925.334,13634.422,39.0,HFET
319579:6919,705:705,07/13/18 09:01:16,STABLE BEAMS,6500,13919.311,13630.233,38.9,HFET
319579:6919,706:706,07/13/18 09:01:39,STABLE BEAMS,6500,13917.329,13626.168,38.9,HFET
319579:6919,707:707,07/13/18 09:02:02,STABLE BEAMS,6500,13912.828,13624.161,38.9,HFET
319579:6919,708:708,07/13/18 09:02:26,STABLE BEAMS,6500,13906.663,13423.586,38.9,HFET
319579:6919,709:709,07/13/18 09:02:49,STABLE BEAMS,6500,13903.930,13615.658,38.9,HFET
319579:6919,710:710,07/13/18 09:03:12,STABLE BEAMS,6500,13894.933,13606.396,38.9,HFET
319579:6919,711:711,07/13/18 09:03:35,STABLE BEAMS,6500,13893.757,13401.230,38.9,HFET
319579:6919,712:712,07/13/18 09:03:59,STABLE BEAMS,6500,13885.985,13595.962,38.8,HFET
319579:6919,713:713,07/13/18 09:04:22,STABLE BEAMS,6500,13883.135,6738.605,38.8,HFET
319579:6919,714:714,07/13/18 09:04:45,STABLE BEAMS,6500,13879.517,13592.747,38.8,HFET
319579:6919,715:715,07/13/18 09:05:09,STABLE BEAMS,6500,13870.442,13584.273,38.8,HFET
319579:6919,716:716,07/13/18 09:05:32,STABLE BEAMS,6500,13856.774,13570.082,38.8,HFET
319579:6919,717:717,07/13/18 09:05:55,STABLE BEAMS,6500,13819.063,13533.725,38.7,HFET
319579:6919,718:718,07/13/18 09:06:19,STABLE BEAMS,6500,13880.688,13593.204,38.8,HFET
319579:6919,719:719,07/13/18 09:06:42,STABLE BEAMS,6500,13859.069,13573.067,38.8,HFET
319579:6919,720:720,07/13/18 09:07:05,STABLE BEAMS,6500,13840.436,13552.994,38.7,HFET
319579:6919,721:721,07/13/18 09:07:28,STABLE BEAMS,6500,13817.814,13533.057,38.7,HFET
319579:6919,722:722,07/13/18 09:07:52,STABLE BEAMS,6500,13777.542,13493.998,38.5,HFET
319579:6919,723:723,07/13/18 09:08:15,STABLE BEAMS,6500,13906.724,13618.586,38.9,HFET
319579:6919,724:724,07/13/18 09:08:38,STABLE BEAMS,6500,13892.834,13585.719,38.9,HFET
319579:6919,725:725,07/13/18 09:09:02,STABLE BEAMS,6500,13885.452,13597.334,38.8,HFET
319579:6919,726:726,07/13/18 09:09:25,STABLE BEAMS,6500,13871.851,13584.679,38.8,HFET
319579:6919,727:727,07/13/18 09:09:48,STABLE BEAMS,6500,13860.602,13573.925,38.8,HFET
319579:6919,728:728,07/13/18 09:10:12,STABLE BEAMS,6500,13838.713,13554.122,38.7,HFET
319579:6919,729:729,07/13/18 09:10:35,STABLE BEAMS,6500,13871.498,13563.983,38.8,HFET
319579:6919,730:730,07/13/18 09:10:58,STABLE BEAMS,6500,13824.161,13519.918,38.7,HFET
319579:6919,731:731,07/13/18 09:11:22,STABLE BEAMS,6500,13841.758,13557.368,38.7,HFET
319579:6919,732:732,07/13/18 09:11:45,STABLE BEAMS,6500,13836.180,13551.502,38.7,HFET
319579:6919,733:733,07/13/18 09:12:08,STABLE BEAMS,6500,13868.395,13580.873,38.8,HFET
319579:6919,734:734,07/13/18 09:12:32,STABLE BEAMS,6500,13785.011,13502.237,38.6,HFET
319579:6919,735:735,07/13/18 09:12:55,STABLE BEAMS,6500,13849.407,13563.490,38.7,HFET
319579:6919,736:736,07/13/18 09:13:18,STABLE BEAMS,6500,13835.231,13550.423,38.7,HFET
319579:6919,737:737,07/13/18 09:13:42,STABLE BEAMS,6500,13817.859,13532.926,38.7,HFET
319579:6919,738:738,07/13/18 09:14:05,STABLE BEAMS,6500,13819.010,13534.311,38.7,HFET
319579:6919,739:739,07/13/18 09:14:28,STABLE BEAMS,6500,13803.136,13518.545,38.6,HFET
319579:6919,740:740,07/13/18 09:14:51,STABLE BEAMS,6500,13773.890,13491.016,38.5,HFET
319579:6919,741:741,07/13/18 09:15:15,STABLE BEAMS,6500,13793.711,13490.270,38.6,HFET
319579:6919,742:742,07/13/18 09:15:38,STABLE BEAMS,6500,13778.009,13494.781,38.5,HFET
319579:6919,743:743,07/13/18 09:16:01,STABLE BEAMS,6500,13809.959,13485.589,38.6,HFET
319579:6919,744:744,07/13/18 09:16:25,STABLE BEAMS,6500,13806.793,13522.475,38.6,HFET
319579:6919,745:745,07/13/18 09:16:48,STABLE BEAMS,6500,13803.564,13520.721,38.6,HFET
319579:6919,746:746,07/13/18 09:17:11,STABLE BEAMS,6500,13778.725,13494.951,38.5,HFET
319579:6919,747:747,07/13/18 09:17:35,STABLE BEAMS,6500,13741.568,13458.549,38.4,HFET
319579:6919,748:748,07/13/18 09:17:58,STABLE BEAMS,6500,13743.761,13461.445,38.4,HFET
319579:6919,749:749,07/13/18 09:18:21,STABLE BEAMS,6500,13755.974,13468.177,38.5,HFET
319579:6919,750:750,07/13/18 09:18:45,STABLE BEAMS,6500,13758.494,13475.398,38.5,HFET
319579:6919,751:751,07/13/18 09:19:08,STABLE BEAMS,6500,13751.502,13468.889,38.5,HFET
319579:6919,752:752,07/13/18 09:19:31,STABLE BEAMS,6500,13751.505,13468.216,38.5,HFET
319579:6919,753:753,07/13/18 09:19:54,STABLE BEAMS,6500,13724.767,13443.922,38.4,HFET
319579:6919,754:754,07/13/18 09:20:18,STABLE BEAMS,6500,13790.083,13507.604,38.6,HFET
319579:6919,755:755,07/13/18 09:20:41,STABLE BEAMS,6500,13761.070,13286.092,38.5,HFET
319579:6919,756:756,07/13/18 09:21:04,STABLE BEAMS,6500,13745.439,13462.681,38.5,HFET
319579:6919,757:757,07/13/18 09:21:28,STABLE BEAMS,6500,13747.308,13465.743,38.5,HFET
319579:6919,758:758,07/13/18 09:21:51,STABLE BEAMS,6500,13737.658,13414.919,38.4,HFET
319579:6919,759:759,07/13/18 09:22:14,STABLE BEAMS,6500,13734.335,13409.879,38.4,HFET
319579:6919,760:760,07/13/18 09:22:38,STABLE BEAMS,6500,13733.307,13410.479,38.4,HFET
319579:6919,761:761,07/13/18 09:23:01,STABLE BEAMS,6500,13720.383,13397.054,38.4,HFET
319579:6919,762:762,07/13/18 09:23:24,STABLE BEAMS,6500,13725.889,13386.209,38.4,HFET
319579:6919,763:763,07/13/18 09:23:48,STABLE BEAMS,6500,13719.220,13397.456,38.4,HFET
319579:6919,764:764,07/13/18 09:24:11,STABLE BEAMS,6500,13716.004,13393.055,38.4,HFET
319579:6919,765:765,07/13/18 09:24:34,STABLE BEAMS,6500,13712.891,13392.165,38.4,HFET
319579:6919,766:766,07/13/18 09:24:57,STABLE BEAMS,6500,13709.040,13389.009,38.3,HFET
319579:6919,767:767,07/13/18 09:25:21,STABLE BEAMS,6500,13703.805,13384.570,38.3,HFET
319579:6919,768:768,07/13/18 09:25:44,STABLE BEAMS,6500,13656.465,13319.156,38.2,HFET
319579:6919,769:769,07/13/18 09:26:07,STABLE BEAMS,6500,13689.937,13368.082,38.3,HFET
319579:6919,770:770,07/13/18 09:26:31,STABLE BEAMS,6500,13633.893,13317.248,38.1,HFET
319579:6919,771:771,07/13/18 09:26:54,STABLE BEAMS,6500,13623.868,13288.288,38.1,HFET
319579:6919,772:772,07/13/18 09:27:17,STABLE BEAMS,6500,13561.037,13248.398,37.9,HFET
319579:6919,773:773,07/13/18 09:27:41,STABLE BEAMS,6500,13605.490,13289.912,38.1,HFET
319579:6919,774:774,07/13/18 09:28:04,STABLE BEAMS,6500,13621.520,13303.619,38.1,HFET
319579:6919,775:775,07/13/18 09:28:27,STABLE BEAMS,6500,13619.986,13303.878,38.1,HFET
319579:6919,776:776,07/13/18 09:28:51,STABLE BEAMS,6500,13610.486,13289.157,38.1,HFET
319579:6919,777:777,07/13/18 09:29:14,STABLE BEAMS,6500,13628.909,13314.790,38.1,HFET
319579:6919,778:778,07/13/18 09:29:37,STABLE BEAMS,6500,13608.568,13295.873,38.1,HFET
319579:6919,779:779,07/13/18 09:30:01,STABLE BEAMS,6500,13578.930,13266.013,38.0,HFET
319579:6919,780:780,07/13/18 09:30:24,STABLE BEAMS,6500,13583.481,13270.510,38.0,HFET
319579:6919,781:781,07/13/18 09:30:47,STABLE BEAMS,6500,13582.722,13075.980,38.0,HFET
319579:6919,782:782,07/13/18 09:31:10,STABLE BEAMS,6500,13568.390,13256.839,38.0,HFET
319579:6919,783:783,07/13/18 09:31:34,STABLE BEAMS,6500,13599.690,13285.205,38.0,HFET
319579:6919,784:784,07/13/18 09:31:57,STABLE BEAMS,6500,13573.363,13261.110,38.0,HFET
319579:6919,785:785,07/13/18 09:32:20,STABLE BEAMS,6500,13549.917,13049.903,37.9,HFET
319579:6919,786:786,07/13/18 09:32:44,STABLE BEAMS,6500,13513.028,13204.083,37.8,HFET
319579:6919,787:787,07/13/18 09:33:07,STABLE BEAMS,6500,13604.864,13100.427,38.1,HFET
319579:6919,788:788,07/13/18 09:33:30,STABLE BEAMS,6500,13612.388,13108.152,38.1,HFET
319579:6919,789:789,07/13/18 09:33:54,STABLE BEAMS,6500,13578.387,13266.355,38.0,HFET
319579:6919,790:790,07/13/18 09:34:17,STABLE BEAMS,6500,13585.639,13270.240,38.0,HFET
319579:6919,791:791,07/13/18 09:34:40,STABLE BEAMS,6500,13576.646,13263.933,38.0,HFET
319579:6919,792:792,07/13/18 09:35:04,STABLE BEAMS,6500,13570.327,13068.588,38.0,HFET
319579:6919,793:793,07/13/18 09:35:27,STABLE BEAMS,6500,13565.602,13252.679,37.9,HFET
319579:6919,794:794,07/13/18 09:35:50,STABLE BEAMS,6500,13561.210,13248.245,37.9,HFET
319579:6919,795:795,07/13/18 09:36:14,STABLE BEAMS,6500,13553.918,13240.186,37.9,HFET
319579:6919,796:796,07/13/18 09:36:37,STABLE BEAMS,6500,13551.810,13240.250,37.9,HFET
319579:6919,797:797,07/13/18 09:37:00,STABLE BEAMS,6500,13545.002,13231.455,37.9,HFET
319579:6919,798:798,07/13/18 09:37:23,STABLE BEAMS,6500,13541.750,13041.470,37.9,HFET
319579:6919,799:799,07/13/18 09:37:47,STABLE BEAMS,6500,13547.579,13237.239,37.9,HFET
319579:6919,800:800,07/13/18 09:38:10,STABLE BEAMS,6500,13587.678,13084.757,38.0,HFET
319579:6919,801:801,07/13/18 09:38:33,STABLE BEAMS,6500,13577.047,13264.370,38.0,HFET
319579:6919,802:802,07/13/18 09:38:57,STABLE BEAMS,6500,13572.046,13258.910,38.0,HFET
319579:6919,803:803,07/13/18 09:39:20,STABLE BEAMS,6500,13541.691,13230.810,37.9,HFET
319579:6919,804:804,07/13/18 09:39:43,STABLE BEAMS,6500,13552.136,13240.903,37.9,HFET
319579:6919,805:805,07/13/18 09:40:07,STABLE BEAMS,6500,13545.209,13228.200,37.9,HFET
319579:6919,806:806,07/13/18 09:40:30,STABLE BEAMS,6500,13544.086,13232.371,37.9,HFET
319579:6919,807:807,07/13/18 09:40:53,STABLE BEAMS,6500,13564.681,13253.878,37.9,HFET
319579:6919,808:808,07/13/18 09:41:17,STABLE BEAMS,6500,13525.521,13215.106,37.8,HFET
319579:6919,809:809,07/13/18 09:41:40,STABLE BEAMS,6500,13527.792,13215.894,37.8,HFET
319579:6919,810:810,07/13/18 09:42:03,STABLE BEAMS,6500,13520.627,13022.137,37.8,HFET
319579:6919,811:811,07/13/18 09:42:27,STABLE BEAMS,6500,13509.684,13199.680,37.8,HFET
319579:6919,812:812,07/13/18 09:42:50,STABLE BEAMS,6500,13512.949,10435.977,37.8,HFET
319579:6919,813:813,07/13/18 09:43:13,STABLE BEAMS,6500,13504.298,11868.659,37.8,HFET
319579:6919,814:814,07/13/18 09:43:36,STABLE BEAMS,6500,13484.755,7854.290,37.7,HFET
319579:6919,815:815,07/13/18 09:44:00,STABLE BEAMS,6500,13441.730,13132.833,37.6,HFET
319579:6919,816:816,07/13/18 09:44:23,STABLE BEAMS,6500,13491.647,13182.173,37.7,HFET
319579:6919,817:817,07/13/18 09:44:46,STABLE BEAMS,6500,13429.236,13122.135,37.6,HFET
319579:6919,818:818,07/13/18 09:45:10,STABLE BEAMS,6500,13440.346,12945.548,37.6,HFET
319579:6919,819:819,07/13/18 09:45:33,STABLE BEAMS,6500,13457.853,13150.373,37.6,HFET
