#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302634:6191,549:549,09/12/17 04:40:51,STABLE BEAMS,6500,8421.205,8201.478,31.4,HFET
302634:6191,550:550,09/12/17 04:41:14,STABLE BEAMS,6500,8410.141,8179.901,31.3,HFET
302634:6191,551:551,09/12/17 04:41:37,STABLE BEAMS,6500,8418.509,8081.947,31.4,HFET
302634:6191,552:552,09/12/17 04:42:01,STABLE BEAMS,6500,8417.641,8198.554,31.4,HFET
302634:6191,553:553,09/12/17 04:42:24,STABLE BEAMS,6500,8401.850,8183.297,31.3,HFET
302634:6191,554:554,09/12/17 04:42:47,STABLE BEAMS,6500,8402.621,8184.185,31.3,HFET
302634:6191,555:555,09/12/17 04:43:11,STABLE BEAMS,6500,8399.328,8180.408,31.3,HFET
302634:6191,556:556,09/12/17 04:43:34,STABLE BEAMS,6500,8396.512,8178.168,31.3,HFET
302634:6191,557:557,09/12/17 04:43:57,STABLE BEAMS,6500,8391.628,8172.381,31.3,HFET
302634:6191,558:558,09/12/17 04:44:21,STABLE BEAMS,6500,8386.528,8168.230,31.3,HFET
302634:6191,559:559,09/12/17 04:44:44,STABLE BEAMS,6500,8380.408,8163.367,31.2,HFET
302634:6191,560:560,09/12/17 04:45:07,STABLE BEAMS,6500,8379.989,8162.659,31.2,HFET
302634:6191,561:561,09/12/17 04:45:31,STABLE BEAMS,6500,8363.303,8028.943,31.2,HFET
302634:6191,562:562,09/12/17 04:45:54,STABLE BEAMS,6500,8353.572,8136.338,31.1,HFET
302634:6191,563:563,09/12/17 04:46:17,STABLE BEAMS,6500,8368.056,8033.969,31.2,HFET
302634:6191,564:564,09/12/17 04:46:40,STABLE BEAMS,6500,8359.478,8131.066,31.2,HFET
302634:6191,565:565,09/12/17 04:47:04,STABLE BEAMS,6500,8356.649,8139.736,31.1,HFET
302634:6191,566:566,09/12/17 04:47:27,STABLE BEAMS,6500,8361.279,8144.315,31.2,HFET
302634:6191,567:567,09/12/17 04:47:50,STABLE BEAMS,6500,8341.914,8126.340,31.1,HFET
302634:6191,568:568,09/12/17 04:48:14,STABLE BEAMS,6500,8344.455,8128.247,31.1,HFET
302634:6191,569:569,09/12/17 04:48:37,STABLE BEAMS,6500,8336.444,8120.152,31.1,HFET
302634:6191,570:570,09/12/17 04:49:00,STABLE BEAMS,6500,8333.094,8117.037,31.1,HFET
302634:6191,571:571,09/12/17 04:49:24,STABLE BEAMS,6500,8332.628,8117.616,31.1,HFET
302634:6191,572:572,09/12/17 04:49:47,STABLE BEAMS,6500,8322.526,8107.287,31.0,HFET
302634:6191,573:573,09/12/17 04:50:10,STABLE BEAMS,6500,8320.889,8105.226,31.0,HFET
302634:6191,574:574,09/12/17 04:50:34,STABLE BEAMS,6500,8316.290,8101.003,31.0,HFET
302634:6191,575:575,09/12/17 04:50:57,STABLE BEAMS,6500,8317.139,8101.703,31.0,HFET
302634:6191,576:576,09/12/17 04:51:20,STABLE BEAMS,6500,8307.477,8080.577,31.0,HFET
302634:6191,577:577,09/12/17 04:51:43,STABLE BEAMS,6500,8304.464,8089.026,30.9,HFET
302634:6191,578:578,09/12/17 04:52:07,STABLE BEAMS,6500,8300.710,8086.665,30.9,HFET
302634:6191,579:579,09/12/17 04:52:30,STABLE BEAMS,6500,8302.392,8087.784,30.9,HFET
302634:6191,580:580,09/12/17 04:52:53,STABLE BEAMS,6500,8293.170,8079.186,30.9,HFET
302634:6191,581:581,09/12/17 04:53:17,STABLE BEAMS,6500,8289.444,8074.945,30.9,HFET
302634:6191,582:582,09/12/17 04:53:40,STABLE BEAMS,6500,8286.609,8072.267,30.9,HFET
302634:6191,583:583,09/12/17 04:54:03,STABLE BEAMS,6500,8288.160,8073.205,30.9,HFET
302634:6191,584:584,09/12/17 04:54:27,STABLE BEAMS,6500,8289.129,8075.039,30.9,HFET
302634:6191,585:585,09/12/17 04:54:50,STABLE BEAMS,6500,8277.404,8064.631,30.8,HFET
302634:6191,586:586,09/12/17 04:55:13,STABLE BEAMS,6500,8275.370,8061.535,30.8,HFET
302634:6191,587:587,09/12/17 04:55:37,STABLE BEAMS,6500,8271.518,8058.488,30.8,HFET
302634:6191,588:588,09/12/17 04:56:00,STABLE BEAMS,6500,8264.849,8039.657,30.8,HFET
302634:6191,589:589,09/12/17 04:56:23,STABLE BEAMS,6500,8248.326,8036.117,30.7,HFET
302634:6191,590:590,09/12/17 04:56:47,STABLE BEAMS,6500,8262.935,8049.320,30.8,HFET
302634:6191,591:591,09/12/17 04:57:10,STABLE BEAMS,6500,8250.808,8026.292,30.7,HFET
302634:6191,592:592,09/12/17 04:57:33,STABLE BEAMS,6500,8249.738,8025.377,30.7,HFET
302634:6191,593:593,09/12/17 04:57:56,STABLE BEAMS,6500,8239.315,8027.991,30.7,HFET
302634:6191,594:594,09/12/17 04:58:20,STABLE BEAMS,6500,8232.819,8021.557,30.7,HFET
302634:6191,595:595,09/12/17 04:58:43,STABLE BEAMS,6500,8236.515,8023.940,30.7,HFET
302634:6191,596:596,09/12/17 04:59:06,STABLE BEAMS,6500,8232.899,8021.228,30.7,HFET
302634:6191,597:597,09/12/17 04:59:30,STABLE BEAMS,6500,8231.386,8007.021,30.7,HFET
302634:6191,598:598,09/12/17 04:59:53,STABLE BEAMS,6500,8227.571,8015.853,30.7,HFET
302634:6191,599:599,09/12/17 05:00:16,STABLE BEAMS,6500,8223.370,8011.845,30.6,HFET
302634:6191,600:600,09/12/17 05:00:40,STABLE BEAMS,6500,8221.541,8010.451,30.6,HFET
302634:6191,601:601,09/12/17 05:01:03,STABLE BEAMS,6500,8210.022,7999.730,30.6,HFET
302634:6191,602:602,09/12/17 05:01:26,STABLE BEAMS,6500,8188.368,7978.626,30.5,HFET
302634:6191,603:603,09/12/17 05:01:50,STABLE BEAMS,6500,8179.722,7970.955,30.5,HFET
302634:6191,604:604,09/12/17 05:02:13,STABLE BEAMS,6500,8198.560,7988.079,30.6,HFET
302634:6191,605:605,09/12/17 05:02:36,STABLE BEAMS,6500,8209.557,7998.978,30.6,HFET
302634:6191,606:606,09/12/17 05:02:59,STABLE BEAMS,6500,8174.192,7964.575,30.5,HFET
302634:6191,607:607,09/12/17 05:03:23,STABLE BEAMS,6500,8185.027,7975.392,30.5,HFET
302634:6191,608:608,09/12/17 05:03:46,STABLE BEAMS,6500,8168.973,7959.374,30.4,HFET
302634:6191,609:609,09/12/17 05:04:09,STABLE BEAMS,6500,8172.239,7963.351,30.5,HFET
302634:6191,610:610,09/12/17 05:04:33,STABLE BEAMS,6500,8168.400,7959.730,30.4,HFET
302634:6191,611:611,09/12/17 05:04:56,STABLE BEAMS,6500,8162.909,7953.832,30.4,HFET
302634:6191,612:612,09/12/17 05:05:19,STABLE BEAMS,6500,8159.520,7951.069,30.4,HFET
302634:6191,613:613,09/12/17 05:05:43,STABLE BEAMS,6500,8154.144,7831.639,30.4,HFET
302634:6191,614:614,09/12/17 05:06:06,STABLE BEAMS,6500,8147.401,7939.678,30.4,HFET
302634:6191,615:615,09/12/17 05:06:29,STABLE BEAMS,6500,8144.235,7936.249,30.3,HFET
302634:6191,616:616,09/12/17 05:06:53,STABLE BEAMS,6500,8136.262,7915.762,30.3,HFET
302634:6191,617:617,09/12/17 05:07:16,STABLE BEAMS,6500,8136.094,7927.135,30.3,HFET
302634:6191,618:618,09/12/17 05:07:39,STABLE BEAMS,6500,8131.040,7918.187,30.3,HFET
302634:6191,619:619,09/12/17 05:08:03,STABLE BEAMS,6500,8128.985,7920.376,30.3,HFET
302634:6191,620:620,09/12/17 05:08:26,STABLE BEAMS,6500,8120.338,7912.818,30.3,HFET
302634:6191,621:621,09/12/17 05:08:49,STABLE BEAMS,6500,8113.874,7894.383,30.2,HFET
302634:6191,622:622,09/12/17 05:09:13,STABLE BEAMS,6500,8111.483,7905.252,30.2,HFET
302634:6191,623:623,09/12/17 05:09:36,STABLE BEAMS,6500,8107.405,7787.784,30.2,HFET
302634:6191,624:624,09/12/17 05:09:59,STABLE BEAMS,6500,8103.700,7896.389,30.2,HFET
302634:6191,625:625,09/12/17 05:10:22,STABLE BEAMS,6500,8098.856,7778.007,30.2,HFET
302634:6191,626:626,09/12/17 05:10:46,STABLE BEAMS,6500,8094.502,7774.876,30.2,HFET
302634:6191,627:627,09/12/17 05:11:09,STABLE BEAMS,6500,8092.108,7886.873,30.2,HFET
302634:6191,628:628,09/12/17 05:11:32,STABLE BEAMS,6500,8085.294,7879.588,30.1,HFET
302634:6191,629:629,09/12/17 05:11:56,STABLE BEAMS,6500,8082.682,7865.650,30.1,HFET
302634:6191,630:630,09/12/17 05:12:19,STABLE BEAMS,6500,8077.050,7872.093,30.1,HFET
302634:6191,631:631,09/12/17 05:12:42,STABLE BEAMS,6500,8078.113,7849.953,30.1,HFET
302634:6191,632:632,09/12/17 05:13:06,STABLE BEAMS,6500,8071.648,1385.240,30.1,HFET
302634:6191,633:633,09/12/17 05:13:29,STABLE BEAMS,6500,8068.764,261.606,30.1,HFET
302634:6191,634:634,09/12/17 05:13:52,STABLE BEAMS,6500,8061.852,0.000,30.0,HFET
302634:6191,635:635,09/12/17 05:14:16,STABLE BEAMS,6500,8063.861,0.000,30.0,HFET
302634:6191,636:636,09/12/17 05:14:39,STABLE BEAMS,6500,8056.225,0.000,30.0,HFET
302634:6191,637:637,09/12/17 05:15:02,STABLE BEAMS,6500,8059.261,0.000,30.0,HFET
302634:6191,638:638,09/12/17 05:15:25,STABLE BEAMS,6500,8058.209,0.000,30.0,HFET
302634:6191,639:639,09/12/17 05:15:49,STABLE BEAMS,6500,8048.121,0.000,30.0,HFET
302634:6191,640:640,09/12/17 05:16:12,STABLE BEAMS,6500,8047.230,0.000,30.0,HFET
302634:6191,641:641,09/12/17 05:16:35,STABLE BEAMS,6500,8041.661,0.000,30.0,HFET
302634:6191,642:642,09/12/17 05:16:59,STABLE BEAMS,6500,8042.385,0.000,30.0,HFET
302634:6191,643:643,09/12/17 05:17:22,STABLE BEAMS,6500,8045.249,0.000,30.0,HFET
302634:6191,644:644,09/12/17 05:17:45,STABLE BEAMS,6500,8048.125,0.000,30.0,HFET
#Summary:
#nfill,nrun,nls,ncms,totdelivered(hz/ub),totrecorded(hz/ub)
#1,1,620,620,5667192.016,5341330.397
